delta = 0.400000, m = 10
0.328561	0.509346	0.108290	0.346373	0.476636	0.094839	0.264726	0.378505	0.084501
0.383319	0.504673	0.088026	0.289015	0.495327	0.084772	0.361611	0.443925	0.079691
0.403125	0.495327	0.101257	0.301970	0.476636	0.097165	0.323313	0.528037	0.073856
0.417870	0.490654	0.096012	0.333069	0.457944	0.098012	0.295048	0.401869	0.074378
0.357107	0.495327	0.093440	0.298085	0.448598	0.092291	0.358301	0.509346	0.069685
0.377269	0.542056	0.093489	0.339360	0.467290	0.092273	0.292451	0.429907	0.083476
0.379856	0.500000	0.087407	0.320950	0.453271	0.108689	0.370277	0.485981	0.075322
0.314494	0.471963	0.088441	0.368530	0.476636	0.094918	0.318824	0.481308	0.072872
0.373576	0.471963	0.086605	0.333097	0.495327	0.091881	0.330828	0.434579	0.067833
0.362851	0.514019	0.091566	0.346949	0.467290	0.094784	0.307083	0.439252	0.072938
0.386640	0.542056	0.100909	0.317936	0.485981	0.087105	0.314636	0.443925	0.076741
0.321241	0.514019	0.093385	0.350197	0.495327	0.092207	0.358157	0.448598	0.074983
0.381700	0.490654	0.096013	0.332048	0.481308	0.090858	0.286085	0.448598	0.068994
0.361634	0.504673	0.093774	0.272418	0.434579	0.091247	0.361677	0.514019	0.066641
0.360866	0.579439	0.096395	0.376200	0.485981	0.096255	0.374779	0.467290	0.074823
0.407427	0.467290	0.098192	0.326452	0.490654	0.094184	0.364553	0.528037	0.070256
0.258642	0.457944	0.088635	0.348627	0.509346	0.089947	0.364984	0.471963	0.072075
0.282867	0.467290	0.086911	0.348760	0.467290	0.093337	0.331726	0.500000	0.075209
0.358791	0.537383	0.089440	0.331383	0.467290	0.109026	0.351089	0.453271	0.071096
0.392492	0.607477	0.090924	0.346242	0.476636	0.089887	0.379993	0.518692	0.076506
0.394263	0.467290	0.089162	0.262046	0.439252	0.094820	0.309150	0.462617	0.073009
0.338685	0.509346	0.096707	0.279487	0.434579	0.093362	0.327000	0.523364	0.075783
0.330147	0.574766	0.097928	0.350894	0.471963	0.093608	0.370148	0.546729	0.071648
0.357560	0.528037	0.095848	0.315909	0.448598	0.088652	0.368511	0.532710	0.075505
0.399537	0.495327	0.086523	0.394577	0.528037	0.089318	0.353764	0.500000	0.072539
0.414447	0.500000	0.092228	0.331237	0.453271	0.089614	0.311945	0.514019	0.084851
0.362386	0.565421	0.101768	0.348981	0.462617	0.094385	0.338505	0.500000	0.083720
0.389103	0.579439	0.086147	0.379197	0.528037	0.091803	0.336900	0.462617	0.074356
0.439121	0.485981	0.085457	0.390019	0.528037	0.100431	0.327835	0.443925	0.073508
0.380187	0.504673	0.086323	0.323757	0.476636	0.095134	0.274187	0.467290	0.074990
0.362078	0.490654	0.095748	0.360580	0.471963	0.093203	0.339080	0.537383	0.072945
0.345630	0.532710	0.090496	0.356352	0.518692	0.100279	0.302012	0.500000	0.077244
0.356435	0.584112	0.092003	0.390040	0.532710	0.090988	0.280169	0.411215	0.073765
0.300207	0.471963	0.085237	0.394577	0.528037	0.110423	0.347384	0.523364	0.076256
0.377438	0.481308	0.103937	0.357385	0.471963	0.091920	0.347176	0.495327	0.069969
0.346730	0.588785	0.097386	0.355464	0.471963	0.088591	0.345769	0.467290	0.071351
0.429324	0.476636	0.093163	0.359276	0.481308	0.089722	0.316465	0.485981	0.075941
0.304413	0.462617	0.099058	0.288819	0.448598	0.093176	0.304184	0.453271	0.072912
0.362557	0.546729	0.092767	0.347528	0.509346	0.094205	0.332119	0.504673	0.069414
0.339870	0.518692	0.105017	0.403611	0.542056	0.092449	0.280400	0.439252	0.076165
0.354986	0.471963	0.092716	0.295709	0.443925	0.091364	0.288501	0.490654	0.074088
0.379017	0.504673	0.107724	0.315481	0.462617	0.093639	0.331869	0.457944	0.071983
0.326321	0.504673	0.099092	0.352038	0.481308	0.091033	0.314602	0.509346	0.069400
0.358297	0.537383	0.085225	0.315728	0.462617	0.091779	0.354058	0.500000	0.088453
0.340566	0.514019	0.090662	0.256539	0.448598	0.094426	0.328859	0.467290	0.089232
0.375074	0.504673	0.098682	0.218590	0.462617	0.096390	0.330699	0.490654	0.076940
0.362078	0.490654	0.092025	0.316338	0.453271	0.090750	0.312127	0.471963	0.068635
0.372050	0.523364	0.088722	0.290028	0.439252	0.095518	0.267115	0.401869	0.069830
